person_age,person_gender,person_education,person_income,person_emp_exp,person_home_ownership,loan_amnt,loan_intent,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,credit_score,previous_loan_defaults_on_file,loan_status
22,0,3.0,60630,0,2,10000,3,10.36,0.16,3,574,1,0
25,1,0.0,39312,2,0,6000,5,12.99,0.15,2,626,0,1
25,1,3.0,60632,0,2,2400,5,7.51,0.04,2,629,1,0
25,1,2.0,46793,0,0,6000,0,6.99,0.13,4,624,1,0
22,0,0.0,46684,2,0,6000,1,13.57,0.13,4,577,1,0
25,0,1.0,60498,2,2,9250,5,13.79,0.15,2,607,1,0
24,1,1.0,46687,1,0,6000,5,10.39,0.13,2,621,1,0
23,1,1.0,46240,2,0,6000,1,10.46,0.13,2,555,1,0
22,0,1.0,60733,0,2,5200,5,6.62,0.09,2,671,1,0
25,1,3.0,46572,0,0,6000,5,11.89,0.13,2,546,1,0
24,1,0.0,53424,6,2,8000,2,11.83,0.15,3,656,0,1
22,0,3.0,60726,0,2,10000,3,14.96,0.16,3,628,1,0
24,0,0.0,60540,2,2,2500,4,7.4,0.04,2,572,1,0
25,1,1.0,60736,2,2,10000,2,11.66,0.16,4,654,1,0
25,0,2.0,53259,4,2,9000,5,15.62,0.17,3,685,0,1
24,0,2.0,40502,4,0,6000,5,15.62,0.15,2,688,0,1
22,1,0.0,40469,0,0,6000,4,11.01,0.15,4,596,0,1
25,1,0.0,60478,1,2,12000,5,11.86,0.2,2,558,1,0
25,1,0.0,60644,1,2,8000,2,9.32,0.13,2,629,0,0
21,0,2.0,47519,0,0,6000,1,10.38,0.13,3,638,1,0
22,0,3.0,40531,1,0,6000,1,11.01,0.15,4,517,0,1
22,1,0.0,47856,0,0,6000,1,8.0,0.13,3,525,1,0
25,1,1.0,41450,4,0,6000,5,15.58,0.14,2,725,0,1
21,1,3.0,48939,0,0,6000,5,11.49,0.12,3,611,1,0
23,1,3.0,48756,2,0,6000,5,7.51,0.12,3,656,1,0
25,1,0.0,49061,6,0,6000,3,9.7,0.12,4,601,1,0
23,1,0.0,49012,3,0,6000,1,11.66,0.12,3,507,1,0
25,0,0.0,60884,2,2,3325,5,5.42,0.05,3,602,1,0
25,0,3.0,49054,0,0,6000,2,10.65,0.12,3,634,0,0
22,0,3.0,60999,1,2,10000,1,12.53,0.16,3,507,1,0
24,0,0.0,48971,4,0,6000,2,11.01,0.12,3,635,1,0
26,0,2.0,61004,3,2,6000,5,10.99,0.1,2,667,1,0
26,1,3.0,61236,3,2,10000,1,11.71,0.16,3,623,1,0
24,1,0.0,49076,0,0,6000,1,6.62,0.12,3,690,0,0
23,0,0.0,61124,0,1,10000,1,11.71,0.16,3,500,1,0
24,0,1.0,48908,5,0,6000,0,13.99,0.12,3,565,1,0
25,1,1.0,49036,5,0,6000,1,7.66,0.12,3,660,1,0
26,1,3.0,49037,8,0,6000,1,11.01,0.12,2,652,1,0
22,0,1.0,60982,0,2,22000,1,9.91,0.36,2,678,0,0
22,0,2.0,49139,0,0,6000,3,7.66,0.12,2,549,1,0
25,0,1.0,60617,0,2,10000,1,13.49,0.16,4,641,1,0
23,1,1.0,49219,0,0,6000,1,5.79,0.12,4,659,1,0
25,1,0.0,48875,3,0,6000,0,7.88,0.12,4,624,1,0
25,0,3.0,60889,4,2,20000,0,15.27,0.33,4,576,1,0
22,1,2.0,48644,0,0,6000,3,7.51,0.12,4,704,1,0
23,0,1.0,49384,2,0,6000,2,8.94,0.12,3,601,1,0
24,0,0.0,61363,6,2,6000,0,7.51,0.1,3,637,1,0
22,1,2.0,60989,2,2,13000,1,10.65,0.21,3,616,1,0
22,0,3.0,48822,0,0,6000,1,12.87,0.12,3,552,1,0
22,1,1.0,41283,0,0,6000,0,11.01,0.15,2,621,0,1
23,1,0.0,49263,0,0,6000,0,7.68,0.12,2,620,0,0
21,1,1.0,61028,0,2,9000,1,13.49,0.15,4,635,1,0
22,1,0.0,49002,2,0,6000,3,8.32,0.12,3,593,1,0
21,0,3.0,48664,0,0,6000,1,10.08,0.12,3,655,0,0
23,0,3.0,61050,1,1,7000,3,8.9,0.11,4,603,0,0
24,1,1.0,50285,4,0,6000,1,8.9,0.12,3,660,0,0
24,0,2.0,61369,2,2,18650,1,9.91,0.3,3,601,1,0
22,0,0.0,60776,0,2,4800,1,6.03,0.08,3,656,1,0
23,1,3.0,49732,0,0,6000,2,10.99,0.12,2,611,1,0
26,0,1.0,53782,2,2,20000,0,17.27,0.37,2,642,0,1
24,1,0.0,49640,6,0,6000,1,7.68,0.12,4,626,0,0
23,0,0.0,50425,1,0,6000,5,7.49,0.12,4,530,0,0
22,1,1.0,60755,0,2,6000,3,12.69,0.1,4,580,1,0
24,0,0.0,53554,0,2,2200,4,8.9,0.04,4,610,0,1
25,0,0.0,43392,3,0,6000,2,14.54,0.14,3,565,0,1
25,1,3.0,60536,2,2,18650,3,7.9,0.31,4,620,1,0
25,1,1.0,51133,5,0,6000,2,12.42,0.12,2,650,0,0
22,1,3.0,51461,4,0,6000,5,10.65,0.12,2,651,1,0
23,1,0.0,51281,0,0,6000,3,9.99,0.12,4,601,1,0
26,1,2.0,51371,0,0,6000,1,7.29,0.12,2,664,1,0
23,0,1.0,60807,0,2,17000,1,12.42,0.28,3,562,1,0
23,1,1.0,61084,0,2,3000,1,6.03,0.05,4,606,1,0
25,0,1.0,61212,0,2,11200,4,14.27,0.18,4,669,0,0
24,0,1.0,51703,0,0,6000,5,12.68,0.12,4,535,1,0
25,0,2.0,61218,5,2,12500,5,10.65,0.2,4,643,1,0
25,0,0.0,51540,3,0,6000,2,11.01,0.12,4,599,1,0
24,1,2.0,61284,3,1,15000,5,16.29,0.24,4,620,0,0
26,0,3.0,52043,5,0,6000,3,11.12,0.12,4,691,1,0
26,0,1.0,51272,5,0,6000,2,12.73,0.12,4,604,1,0
25,1,1.0,61014,1,1,20000,4,11.71,0.33,4,664,1,0
22,1,2.0,51478,2,0,6000,1,11.01,0.12,3,669,1,0
23,1,3.0,52643,0,0,6000,1,12.84,0.11,2,685,1,0
25,1,2.0,61265,2,2,17000,5,6.03,0.28,2,691,1,0
25,0,1.0,53658,2,2,15000,5,11.01,0.28,2,679,0,1
22,1,1.0,61408,2,2,10000,3,12.69,0.16,4,596,0,0
26,0,2.0,60839,1,2,8000,5,6.62,0.13,4,592,1,0
25,0,0.0,61349,1,2,8000,3,19.42,0.13,2,624,0,0
23,1,1.0,60618,0,2,2000,5,6.62,0.03,4,679,0,0
21,0,1.0,61298,0,2,3500,3,6.03,0.06,4,579,0,0
25,0,0.0,60838,3,2,2600,5,6.03,0.04,3,648,0,0
26,1,2.0,53703,0,2,3500,5,16.29,0.07,3,559,0,1
25,1,0.0,53713,2,0,6000,1,12.69,0.11,4,657,1,0
23,0,0.0,53907,1,0,6000,2,14.22,0.11,4,687,0,0
22,1,1.0,60954,0,2,8000,0,6.03,0.13,3,623,1,0
24,1,2.0,53748,0,0,6000,2,8.0,0.11,2,629,0,0
23,1,0.0,60911,0,1,12600,0,11.71,0.21,4,588,1,0
24,1,3.0,60772,2,1,5000,3,12.69,0.08,3,558,1,0
25,1,1.0,60570,2,2,10000,3,7.9,0.17,2,718,0,0
26,1,1.0,54944,0,0,6000,1,9.91,0.11,2,648,1,0
24,1,1.0,60721,0,2,7500,3,11.71,0.12,4,676,1,0
24,0,1.0,60966,3,1,20000,4,12.69,0.33,2,596,1,0
26,1,3.0,55190,4,0,6000,3,11.71,0.11,2,633,0,0
24,0,1.0,60744,2,2,13700,3,6.03,0.23,3,620,1,0
25,0,2.0,47789,1,0,6000,3,13.49,0.13,2,628,0,1
22,0,0.0,61201,0,2,15000,0,7.9,0.25,3,659,0,0
23,0,0.0,47788,2,0,6000,1,15.99,0.13,3,647,0,1
23,1,0.0,61054,4,2,10000,1,6.03,0.16,4,643,1,0
24,0,3.0,61237,4,2,12000,2,6.62,0.2,4,668,0,0
26,1,,60897,3,1,9825,3,7.9,0.16,4,693,1,0
22,1,3.0,61009,2,2,10000,3,11.01,0.16,4,674,1,0
26,1,3.0,54776,6,0,6000,2,7.49,0.11,2,672,1,0
24,0,2.0,54896,0,0,6000,1,11.01,0.11,3,637,1,0
26,1,3.0,60947,3,2,17200,3,7.51,0.28,4,573,1,0
25,1,2.0,61056,4,1,9175,1,19.42,0.15,4,688,1,0
23,0,2.0,47851,0,0,6000,2,14.09,0.13,3,693,0,1
26,1,3.0,54722,3,0,6000,1,5.79,0.11,2,587,1,0
22,1,3.0,54762,0,0,6000,0,13.23,0.11,4,663,0,0
23,1,3.0,55080,4,0,6000,3,11.86,0.11,3,610,0,0
23,1,1.0,54787,1,0,6000,3,11.49,0.11,2,650,1,0
22,1,2.0,61237,0,2,12000,5,7.9,0.2,4,587,1,0
22,0,3.0,61142,0,2,7800,0,6.62,0.13,3,639,1,0
26,1,3.0,61147,3,2,5400,5,8.9,0.09,2,684,1,0
22,1,2.0,48104,2,0,6000,4,13.22,0.12,2,620,0,1
24,0,1.0,54619,2,0,6000,0,11.01,0.11,3,567,1,0
23,0,3.0,55198,3,0,6000,5,12.53,0.11,2,676,1,0
21,1,3.0,54959,0,0,6000,2,9.38,0.11,4,626,0,0
25,1,1.0,48330,3,0,6000,3,15.31,0.12,3,651,0,1
26,0,0.0,60969,3,1,3000,1,9.91,0.05,2,628,1,0
26,1,3.0,61179,4,2,7200,3,6.62,0.12,2,678,1,0
26,0,0.0,48501,3,0,6000,0,12.42,0.12,3,654,0,1
24,1,1.0,60671,2,2,15000,3,8.9,0.25,2,623,0,0
22,1,0.0,61243,0,1,1000,1,9.91,0.02,2,526,1,0
23,1,0.0,60893,3,2,6100,3,11.01,0.1,4,644,0,0
25,0,3.0,56725,1,0,6000,0,14.72,0.11,4,647,1,0
24,0,0.0,61040,2,2,22800,0,17.27,0.37,2,604,1,0
25,1,0.0,61171,3,2,9000,5,6.03,0.15,2,528,1,0
24,0,0.0,56579,5,0,6000,5,10.59,0.11,4,677,1,0
21,1,1.0,56255,2,0,6000,1,11.01,0.11,4,691,1,0
25,0,3.0,60987,0,2,8000,5,5.42,0.13,4,698,1,0
23,1,0.0,56583,0,0,6000,1,7.9,0.11,4,549,1,0
26,0,0.0,61455,4,1,4200,0,12.99,0.07,4,589,1,0
24,1,1.0,61018,1,2,8000,0,10.99,0.13,3,652,0,0
25,0,0.0,56973,3,0,6000,1,8.88,0.11,2,585,1,0
22,1,1.0,49852,0,0,6000,4,11.36,0.12,4,629,0,1
24,1,0.0,57451,0,0,6000,3,8.9,0.1,3,662,1,0
23,0,1.0,60742,2,2,6400,3,8.49,0.11,4,693,0,0
25,1,0.0,57396,0,0,6000,3,11.71,0.1,2,671,0,0
24,1,0.0,57103,0,0,6000,5,10.99,0.11,4,596,1,0
24,1,3.0,57387,3,0,6000,0,7.66,0.1,2,637,1,0
22,1,3.0,57692,0,0,6000,2,5.42,0.1,3,684,1,0
25,1,1.0,57426,2,0,6000,1,12.87,0.1,3,684,0,0
26,0,0.0,57585,4,0,6000,5,10.33,0.1,4,670,0,0
23,0,1.0,50888,3,0,6000,1,16.7,0.12,2,656,0,1
26,1,2.0,60912,7,1,14400,0,7.49,0.24,4,593,1,0
24,0,3.0,50882,2,0,6000,5,11.28,0.12,2,593,0,1
24,1,3.0,58420,3,0,6000,2,12.53,0.1,2,639,1,0
23,1,1.0,53947,0,2,5400,2,10.99,0.1,2,667,0,1
24,0,1.0,58809,3,0,6000,1,11.01,0.1,3,717,0,0
26,1,0.0,53721,2,2,10000,1,5.42,0.19,4,582,0,1
23,1,1.0,61177,2,1,2800,3,10.59,0.05,2,679,1,0
23,0,0.0,51351,3,0,6000,4,12.99,0.12,4,576,0,1
26,0,1.0,60728,4,2,8000,3,10.59,0.13,2,696,0,0
25,1,0.0,58455,3,0,6000,2,12.99,0.1,3,629,1,0
22,0,1.0,58578,3,0,6000,3,7.49,0.1,4,721,0,0
25,1,2.0,59013,4,0,6000,0,10.37,0.1,4,661,1,0
24,0,0.0,61098,0,2,11000,3,16.89,0.18,3,595,1,0
26,1,3.0,61489,5,2,12375,4,10.99,0.2,3,573,1,0
23,1,0.0,61198,3,2,3600,3,5.99,0.06,2,558,1,0
21,1,2.0,58561,1,0,6000,3,13.48,0.1,4,680,0,0
22,0,3.0,60897,0,2,7200,3,11.01,0.12,3,636,0,0
22,0,3.0,54182,0,2,6400,3,15.99,0.12,2,666,0,1
25,1,3.0,53638,0,2,9800,5,7.49,0.18,4,676,0,1
24,1,0.0,51572,0,0,6000,4,14.96,0.12,3,608,0,1
26,1,0.0,59031,3,0,6000,1,8.59,0.1,4,603,0,0
26,1,1.0,61195,2,1,7500,0,5.99,0.12,2,640,0,0
23,1,0.0,61017,5,2,10000,2,10.99,0.16,3,636,0,0
22,1,2.0,60888,0,2,9000,5,8.49,0.15,2,548,1,0
23,0,3.0,58771,1,0,6000,1,11.89,0.1,3,567,0,0
23,1,2.0,51433,4,0,6000,5,14.42,0.12,4,633,0,1
23,0,3.0,61469,1,1,2050,3,7.49,0.03,2,672,1,0
23,1,2.0,51603,2,0,6000,0,12.41,0.12,4,629,0,1
24,0,1.0,58763,0,0,6000,2,12.22,0.1,4,525,1,0
23,0,0.0,59301,0,0,6000,2,9.32,0.1,3,577,1,0
23,0,3.0,53457,1,2,10000,0,8.49,0.19,4,623,0,1
22,0,1.0,59542,3,0,6000,0,11.01,0.1,2,677,0,0
23,1,3.0,59609,1,0,6000,5,7.9,0.1,3,654,1,0
22,1,0.0,60629,0,1,3600,2,11.01,0.06,2,636,1,0
24,0,2.0,61018,0,2,6000,4,13.99,0.1,4,662,0,0
25,1,3.0,59724,2,0,6000,1,11.01,0.1,2,677,0,0
23,1,3.0,59670,1,0,6000,0,7.9,0.1,3,521,1,0
21,1,0.0,60084,0,0,6000,1,13.72,0.1,3,628,0,0
22,0,2.0,61592,1,2,8000,2,10.59,0.13,4,692,0,0
24,0,0.0,60570,0,0,6000,1,16.07,0.1,4,664,1,0
21,0,1.0,60978,0,2,5375,5,7.49,0.09,3,568,1,0
22,1,0.0,60646,0,0,6000,2,10.65,0.1,2,650,1,0
23,1,0.0,60972,2,0,6000,5,11.49,0.1,3,672,0,0
23,1,1.0,60712,0,2,15000,5,9.99,0.25,4,628,1,0
24,1,3.0,60915,1,0,6000,0,7.49,0.1,4,677,1,0
24,1,3.0,54011,3,2,5000,2,11.99,0.09,3,594,0,1
24,1,1.0,61093,6,0,6000,2,14.79,0.1,4,643,0,0
22,1,3.0,60660,0,0,6000,5,13.49,0.1,2,600,0,0
25,1,2.0,61166,2,0,6000,2,14.79,0.1,3,587,1,0
24,0,3.0,60807,1,2,9600,1,6.99,0.16,3,614,1,0
23,0,1.0,60947,4,0,6000,3,13.49,0.1,3,681,0,0
25,1,0.0,61115,1,0,6000,4,12.99,0.1,3,681,1,0
22,1,0.0,61169,0,1,5000,0,12.62,0.08,3,619,1,0
26,0,1.0,61151,5,0,6000,0,11.01,0.1,3,578,0,0
24,0,0.0,60706,2,2,3500,0,10.99,0.06,2,585,0,0
24,1,3.0,61197,0,0,6000,2,5.79,0.1,4,616,0,0
26,1,0.0,61280,4,1,12000,2,8.49,0.2,4,654,1,0
23,0,2.0,60820,1,0,6000,5,5.79,0.1,2,610,1,0
21,1,0.0,61040,1,2,7000,0,10.59,0.11,3,693,1,0
25,1,3.0,60845,2,0,6000,4,14.17,0.1,3,607,1,0
21,0,0.0,60926,0,0,6000,2,10.75,0.1,2,585,1,0
22,1,1.0,61078,0,0,6000,5,10.25,0.1,3,659,1,0
24,1,3.0,60719,0,2,15000,1,9.99,0.25,3,685,0,0
23,1,0.0,61175,3,0,6000,0,11.48,0.1,3,562,1,0
22,0,3.0,53821,0,2,5000,2,5.42,0.09,4,652,0,1
26,1,3.0,61124,6,2,10800,5,10.99,0.18,4,703,1,0
23,1,1.0,61024,4,1,4800,3,5.99,0.08,3,622,1,0
22,1,2.0,60739,0,0,6000,0,11.89,0.1,2,674,0,0
23,1,0.0,60899,0,2,7000,3,5.99,0.11,3,659,1,0
22,1,0.0,60502,3,0,6000,5,10.46,0.1,4,616,0,0
22,0,0.0,60918,0,2,6400,5,7.29,0.11,4,593,0,0
26,0,1.0,53914,2,2,11500,0,9.63,0.21,3,686,0,1
22,1,2.0,61657,4,0,6000,3,5.42,0.1,3,565,0,0
24,1,0.0,60666,0,2,5000,5,10.0,0.08,4,600,1,0
23,1,2.0,60926,2,2,6000,0,6.92,0.1,2,612,1,0
22,1,0.0,61994,3,0,6000,5,11.86,0.1,2,604,0,0
24,1,0.0,60883,1,2,3000,1,7.66,0.05,2,638,1,0
24,1,1.0,61966,3,0,6000,2,9.63,0.1,3,628,1,0
24,0,1.0,55160,0,0,6000,2,17.19,0.11,3,533,0,1
25,0,3.0,61165,2,2,10000,0,6.92,0.16,2,677,0,0
26,1,0.0,62731,1,0,6000,5,5.79,0.1,4,624,1,0
26,1,0.0,62938,6,0,6000,2,10.75,0.1,3,655,1,0
25,1,1.0,63141,2,0,6000,5,12.18,0.1,4,566,1,0
26,1,3.0,56087,5,0,6000,4,7.9,0.11,4,649,0,1
23,1,0.0,63603,1,0,6000,5,14.22,0.09,4,613,1,0
25,0,1.0,61228,4,2,8000,4,10.0,0.13,2,677,0,0
25,1,0.0,63577,0,0,6000,3,12.87,0.09,4,590,1,0
25,0,1.0,63849,3,0,6000,3,14.96,0.09,2,668,1,0
26,0,1.0,63443,2,0,6000,4,15.68,0.09,3,645,0,0
24,1,0.0,64255,4,0,6000,4,9.91,0.09,4,611,1,0
22,0,3.0,61190,1,1,6400,3,6.92,0.1,4,652,0,0
25,0,3.0,64768,2,0,6000,4,7.9,0.09,4,684,0,0
22,1,3.0,60756,0,1,5000,1,7.29,0.08,4,622,1,0
24,1,2.0,64745,0,0,6000,1,11.49,0.09,2,695,1,0
23,0,1.0,61025,0,2,6000,5,7.66,0.1,4,607,0,0
22,1,3.0,65575,0,0,6000,1,7.42,0.09,3,623,0,0
26,1,3.0,60780,4,2,10000,5,11.01,0.16,3,593,0,0
22,1,0.0,61196,0,2,6800,3,6.92,0.11,4,573,0,0
22,0,0.0,60981,0,2,6000,0,11.11,0.1,3,572,1,0
22,0,1.0,66153,0,0,6000,0,12.98,0.09,3,697,1,0
24,1,2.0,65668,5,0,6000,1,7.14,0.09,3,680,0,0
26,1,1.0,58463,2,0,6000,0,16.45,0.1,4,617,0,1
26,1,3.0,60778,4,2,6000,4,11.01,0.1,3,657,1,0
25,1,1.0,65659,2,0,6000,4,8.59,0.09,4,671,0,0
23,1,2.0,65952,1,0,6000,1,12.53,0.09,4,681,1,0
23,0,1.0,66611,0,0,6000,3,9.91,0.09,3,647,1,0
22,1,0.0,60915,0,2,8800,3,11.11,0.14,4,653,1,0
22,1,1.0,61353,0,2,12000,1,7.29,0.2,3,661,0,0
25,1,1.0,60946,4,2,4000,1,13.43,0.07,3,641,1,0
26,0,3.0,59304,0,0,6000,2,14.59,0.1,3,663,0,1
22,0,0.0,67162,3,0,6000,3,10.75,0.09,3,569,1,0
26,0,2.0,60777,5,2,15000,3,10.37,0.25,2,719,0,0
25,1,0.0,61079,4,2,12000,0,11.01,0.2,2,659,0,0
25,0,0.0,66819,3,0,6000,5,10.65,0.09,2,658,0,0
22,1,3.0,67000,0,0,6000,1,14.27,0.09,2,631,1,0
23,0,2.0,61095,2,2,14400,5,10.0,0.24,2,529,1,0
22,0,1.0,67015,0,0,6000,1,8.9,0.09,3,627,1,0
25,1,1.0,67203,6,0,6000,4,11.01,0.09,3,536,1,0
24,0,1.0,66532,1,0,6000,5,6.03,0.09,4,666,1,0
22,1,3.0,67096,2,0,6000,1,6.62,0.09,2,569,1,0
24,1,0.0,61087,1,2,7000,0,5.42,0.11,4,604,1,0
23,1,3.0,67218,0,0,6000,1,10.99,0.09,2,624,1,0
22,1,0.0,66968,0,0,6000,5,6.99,0.09,3,666,0,0
21,1,3.0,60011,0,0,6000,3,15.99,0.1,4,640,0,1
26,1,0.0,66915,4,0,6000,2,5.42,0.09,4,632,0,0
22,0,0.0,66978,0,0,6000,1,9.25,0.09,3,576,0,0
22,1,1.0,60545,0,2,5150,5,8.88,0.09,2,576,1,0
24,1,0.0,60919,0,2,12000,2,5.42,0.2,2,611,0,0
21,1,0.0,59812,0,0,6000,5,14.84,0.1,4,568,0,1
26,0,2.0,67044,2,0,6000,4,7.14,0.09,4,547,1,0
21,0,0.0,67422,1,0,6000,1,10.99,0.09,3,588,1,0
22,1,3.0,66898,0,0,6000,5,7.51,0.09,3,594,0,0
22,1,2.0,60789,1,2,7000,0,9.25,0.12,3,661,1,0
26,1,,60246,4,0,6000,2,16.49,0.1,2,671,0,1
25,1,3.0,60779,1,2,12000,1,11.01,0.2,2,593,0,0
21,0,0.0,67790,0,0,6000,2,11.01,0.09,4,600,0,0
23,0,3.0,68337,0,0,6000,1,7.49,0.09,4,669,0,0
25,1,0.0,60809,5,2,6600,0,12.61,0.11,3,612,1,0
24,1,2.0,60975,2,2,6000,0,6.17,0.1,2,660,0,0
25,0,1.0,68080,1,0,6000,4,10.74,0.09,2,686,1,0
25,0,3.0,60846,1,2,5000,1,5.79,0.08,2,604,1,0
22,1,0.0,60802,0,2,12800,5,5.79,0.21,2,531,1,0
23,1,0.0,60908,1,0,6000,5,11.48,0.1,4,690,0,1
24,0,3.0,69542,3,0,6000,3,7.9,0.09,3,668,0,0
25,1,1.0,69525,7,0,6000,0,8.0,0.09,3,651,1,0
22,0,0.0,70836,2,0,6000,0,6.92,0.08,4,591,0,0
25,0,0.0,70431,4,0,6000,2,12.18,0.09,4,577,1,0
21,0,0.0,60856,1,2,15000,2,6.54,0.25,4,648,0,0
23,1,1.0,61208,0,2,15250,3,15.95,0.25,3,591,1,0
22,1,0.0,61457,0,1,10400,2,11.01,0.17,4,640,0,0
24,0,2.0,70925,2,0,6000,3,12.87,0.08,2,662,1,0
25,1,0.0,61313,1,1,10000,2,11.01,0.16,3,570,1,0
22,0,1.0,64386,1,0,6000,1,11.97,0.09,2,663,0,1
22,1,1.0,61028,0,2,10000,3,10.36,0.16,3,671,0,0
22,1,2.0,61072,0,2,8000,0,11.12,0.13,3,679,1,0
25,1,3.0,72433,3,0,6000,2,11.11,0.08,2,624,1,0
24,1,1.0,72060,5,0,6000,5,7.9,0.08,3,677,0,0
23,1,3.0,72989,0,0,6000,1,8.94,0.08,3,494,1,0
23,0,2.0,72964,0,0,6000,5,11.01,0.08,2,630,1,0
22,0,0.0,60643,0,2,12800,1,7.88,0.21,3,586,1,0
25,1,1.0,60703,3,2,2500,0,13.61,0.04,3,676,0,0
22,0,2.0,72901,0,0,6000,1,11.49,0.08,4,536,1,0
22,1,1.0,60952,1,1,5600,1,11.86,0.09,2,602,1,0
22,1,1.0,72820,1,0,6000,2,11.99,0.08,3,661,1,0
23,0,0.0,65415,5,0,6000,5,15.62,0.09,4,643,0,1
24,0,0.0,60869,1,2,4000,2,11.01,0.07,2,635,0,0
24,1,0.0,65885,3,0,6000,4,10.99,0.09,2,576,0,1
21,1,2.0,72795,0,0,6000,2,11.01,0.08,4,657,1,0
25,0,1.0,72907,4,0,6000,0,14.54,0.08,3,582,0,0
23,1,3.0,65863,3,0,6000,5,14.09,0.09,3,669,0,1
26,0,0.0,60871,6,1,1800,4,11.49,0.03,4,543,1,0
26,1,0.0,60848,2,2,10000,0,7.51,0.16,3,652,1,0
24,1,3.0,61177,2,2,9000,4,7.14,0.15,2,610,1,0
25,0,3.0,60766,3,2,4800,4,13.61,0.08,2,634,1,0
24,1,1.0,73010,0,0,6000,2,7.51,0.08,3,616,0,0
25,0,3.0,61067,6,2,4000,5,11.01,0.07,4,661,0,0
23,0,3.0,61062,0,1,1500,0,11.49,0.02,2,561,1,0
23,1,1.0,60907,0,2,8000,1,13.61,0.13,2,639,1,0
23,0,3.0,65679,0,0,6000,4,16.45,0.09,2,677,0,1
24,1,1.0,73355,2,0,6000,4,11.48,0.08,2,688,1,0
22,1,2.0,60990,0,2,5000,1,7.51,0.08,2,641,1,0
23,1,1.0,73898,0,0,6000,2,11.01,0.08,3,535,1,0
26,1,0.0,60707,7,1,3250,2,7.51,0.05,2,660,1,0
25,1,0.0,74201,5,0,6000,1,11.01,0.08,4,646,1,0
23,1,3.0,53429,3,2,8500,0,7.14,0.16,3,607,0,1
22,0,3.0,74162,0,0,6000,1,11.01,0.08,4,586,1,0
23,1,3.0,61061,1,2,4000,0,11.86,0.07,3,637,1,0
25,1,1.0,61027,5,1,12000,3,13.98,0.2,2,669,1,0
21,1,1.0,75167,0,0,6000,1,10.25,0.08,4,539,1,0
25,0,0.0,75386,3,0,6000,3,11.01,0.08,3,554,1,0
22,1,1.0,29532,3,0,7125,5,9.67,0.24,3,528,1,0
22,1,2.0,61303,1,2,15000,1,10.25,0.24,3,590,1,0
23,0,1.0,31397,1,0,7125,0,17.58,0.23,4,608,1,0
22,1,3.0,32271,0,0,7125,1,5.79,0.22,2,603,0,0
22,1,1.0,34921,0,0,7125,5,11.01,0.2,4,656,0,0
24,1,0.0,85312,0,0,7125,3,6.92,0.08,2,669,0,0
22,1,0.0,61034,0,2,10000,5,9.88,0.16,4,603,0,0
26,0,1.0,19086,6,0,7100,2,9.99,0.37,4,678,0,1
23,0,2.0,31339,0,0,7100,0,7.9,0.23,2,634,1,0
25,1,3.0,60713,3,2,5000,5,11.36,0.08,2,624,0,0
25,1,2.0,40410,3,0,7100,3,14.65,0.18,4,567,0,1
23,1,1.0,61030,0,2,20000,1,10.62,0.33,4,636,0,0
23,1,1.0,54029,3,0,7100,5,6.99,0.13,3,573,0,1
25,1,3.0,114848,4,0,7100,5,6.99,0.06,2,563,1,0
25,1,0.0,116181,1,0,7075,4,5.99,0.06,4,657,0,0
22,1,0.0,61057,0,2,2500,1,7.51,0.04,4,656,0,0
22,0,2.0,37920,0,0,7025,1,6.54,0.19,4,673,0,1
25,0,1.0,61019,1,2,18000,5,7.88,0.29,2,668,1,0
22,0,2.0,60616,0,1,6000,3,14.22,0.1,2,669,1,0
22,1,0.0,19246,0,0,7000,1,8.94,0.36,4,659,0,1
21,1,1.0,19420,0,0,7000,1,7.51,0.36,2,689,0,1
21,1,0.0,21335,0,0,7000,5,10.62,0.33,2,640,0,1
22,1,0.0,22534,1,0,7000,4,10.65,0.31,2,541,0,1
25,0,1.0,61022,3,2,6000,0,6.76,0.1,3,600,1,0
23,1,2.0,22440,0,0,7000,0,7.88,0.31,4,533,0,1
21,0,0.0,22811,2,0,7000,4,11.14,0.31,4,648,0,1
22,1,3.0,60871,0,2,6250,0,7.88,0.1,2,615,1,0
23,1,0.0,23341,2,0,7000,1,7.66,0.3,4,632,0,1
21,0,3.0,24160,0,0,7000,4,14.35,0.29,2,702,0,1
25,0,0.0,23938,0,0,7000,3,16.82,0.29,3,653,0,1
24,1,2.0,60730,0,1,21000,3,10.62,0.35,4,694,0,0
23,1,0.0,26922,2,0,7000,3,6.62,0.26,2,531,0,1
21,1,3.0,27200,0,0,7000,1,13.98,0.26,3,675,0,1
26,1,0.0,28352,5,0,7000,4,8.0,0.25,4,622,0,1
22,0,1.0,28017,1,0,7000,5,10.38,0.25,3,649,0,1
24,0,3.0,28052,3,0,7000,5,10.62,0.25,3,649,0,1
25,1,1.0,28321,0,0,7000,4,9.91,0.25,4,680,0,1
25,1,0.0,28670,0,0,7000,3,11.01,0.24,3,653,0,1
23,0,1.0,60829,0,2,7000,3,13.48,0.12,2,688,0,0
26,1,3.0,28297,1,0,7000,2,7.51,0.25,4,663,0,1
23,1,3.0,53915,0,2,2000,2,19.13,0.04,3,534,0,1
23,0,0.0,60783,1,2,9000,0,11.14,0.15,2,635,1,0
26,1,0.0,61150,4,2,10000,1,7.74,0.16,2,644,1,0
